timestamp,value
2025-04-03 11:51:33,5.145
2025-04-03 11:51:33,5.145
2025-04-03 11:51:33,5.145
2025-04-03 11:51:33,5.145
2025-04-03 11:51:33,5.145
2025-04-03 11:51:33,5.145
2025-04-03 11:51:33,5.145
2025-04-03 11:51:44,5.145
2025-04-03 11:51:44,5.145
2025-04-03 11:51:44,5.145
2025-04-03 11:51:44,5.145
2025-04-03 11:51:44,5.145
2025-04-03 11:51:44,5.145
2025-04-03 11:51:44,5.145
2025-04-03 11:51:44,5.145
2025-04-03 11:51:45,5.145
2025-04-03 11:51:45,5.145
2025-04-03 11:51:45,5.145
2025-04-03 11:51:45,5.145
